		Withdrawal Agent WT7 issued withdrawawl of $79.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1043
Depositor Agent DT1 issued deposit of $372.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1048
		Withdrawal Agent WT2 issued withdrawawl of $97.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1049
		Withdrawal Agent WT7 issued withdrawawl of $77.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1061
		Withdrawal Agent WT9 issued withdrawawl of $85.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1066
		Withdrawal Agent WT2 issued withdrawawl of $82.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1067
		Withdrawal Agent WT10 issued withdrawawl of $82.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1070
		Withdrawal Agent WT7 issued withdrawawl of $79.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1077
Depositor Agent DT1 issued deposit of $460.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1078
		Withdrawal Agent WT5 issued withdrawawl of $94.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1082
		Withdrawal Agent WT2 issued withdrawawl of $83.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1085
Depositor Agent DT5 issued deposit of $398.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1086
		Withdrawal Agent WT7 issued withdrawawl of $88.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1089
		Withdrawal Agent WT9 issued withdrawawl of $89.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1092
		Withdrawal Agent WT3 issued withdrawawl of $96.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1098
Depositor Agent DT4 issued deposit of $445.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1100
		Withdrawal Agent WT7 issued withdrawawl of $90.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1104
		Withdrawal Agent WT8 issued withdrawawl of $88.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1109
		Withdrawal Agent WT2 issued withdrawawl of $79.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1111
		Withdrawal Agent WT9 issued withdrawawl of $97.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1115
Depositor Agent DT2 issued deposit of $405.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1118
		Withdrawal Agent WT3 issued withdrawawl of $98.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1123
		Withdrawal Agent WT5 issued withdrawawl of $99.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1131
Depositor Agent DT4 issued deposit of $484.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1145
		Withdrawal Agent WT9 issued withdrawawl of $86.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1146
		Withdrawal Agent WT2 issued withdrawawl of $91.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1149
Depositor Agent DT2 issued deposit of $474.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1155
		Withdrawal Agent WT4 issued withdrawawl of $92.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1160
		Withdrawal Agent WT7 issued withdrawawl of $77.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1163
		Withdrawal Agent WT6 issued withdrawawl of $88.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1165
		Withdrawal Agent WT1 issued withdrawawl of $79.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1171
Depositor Agent DT3 issued deposit of $498.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1174
		Withdrawal Agent WT5 issued withdrawawl of $93.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1179
Depositor Agent DT1 issued deposit of $382.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1188
		Withdrawal Agent WT10 issued withdrawawl of $87.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1189
		Withdrawal Agent WT6 issued withdrawawl of $89.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1192
		Withdrawal Agent WT8 issued withdrawawl of $93.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1200
		Withdrawal Agent WT7 issued withdrawawl of $80.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1204
		Withdrawal Agent WT9 issued withdrawawl of $79.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1205
		Withdrawal Agent WT10 issued withdrawawl of $96.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1208
Depositor Agent DT5 issued deposit of $479.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1215
		Withdrawal Agent WT7 issued withdrawawl of $89.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1216
		Withdrawal Agent WT2 issued withdrawawl of $97.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1218
		Withdrawal Agent WT10 issued withdrawawl of $99.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1219
		Withdrawal Agent WT5 issued withdrawawl of $81.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1220
Depositor Agent DT5 issued deposit of $351.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1231
		Withdrawal Agent WT9 issued withdrawawl of $82.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1235
		Withdrawal Agent WT4 issued withdrawawl of $85.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1239
		Withdrawal Agent WT7 issued withdrawawl of $94.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1241
		Withdrawal Agent WT6 issued withdrawawl of $90.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1248
		Withdrawal Agent WT3 issued withdrawawl of $79.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1249
Depositor Agent DT4 issued deposit of $493.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1256
		Withdrawal Agent WT4 issued withdrawawl of $97.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1257
		Withdrawal Agent WT9 issued withdrawawl of $95.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1258
		Withdrawal Agent WT7 issued withdrawawl of $89.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1259
Depositor Agent DT1 issued deposit of $383.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1265
		Withdrawal Agent WT5 issued withdrawawl of $88.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1267
		Withdrawal Agent WT6 issued withdrawawl of $78.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1270
Depositor Agent DT4 issued deposit of $440.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1275
		Withdrawal Agent WT6 issued withdrawawl of $89.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1283
		Withdrawal Agent WT2 issued withdrawawl of $76.00 at: 13/02/2024 19:21:03 EST	Transaction Number: 1290
Depositor Agent DT3 issued deposit of $441.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1292
		Withdrawal Agent WT8 issued withdrawawl of $92.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1293
		Withdrawal Agent WT5 issued withdrawawl of $91.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1294
		Withdrawal Agent WT3 issued withdrawawl of $81.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1297
		Withdrawal Agent WT2 issued withdrawawl of $80.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1298
Depositor Agent DT4 issued deposit of $421.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1299
		Withdrawal Agent WT10 issued withdrawawl of $93.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1302
Depositor Agent DT5 issued deposit of $388.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1305
		Withdrawal Agent WT7 issued withdrawawl of $90.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1307
		Withdrawal Agent WT3 issued withdrawawl of $77.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1313
		Withdrawal Agent WT2 issued withdrawawl of $84.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1314
		Withdrawal Agent WT4 issued withdrawawl of $95.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1319
		Withdrawal Agent WT6 issued withdrawawl of $77.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1336
		Withdrawal Agent WT9 issued withdrawawl of $92.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1337
Depositor Agent DT5 issued deposit of $398.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1338
		Withdrawal Agent WT3 issued withdrawawl of $93.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1339
		Withdrawal Agent WT7 issued withdrawawl of $78.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1343
		Withdrawal Agent WT9 issued withdrawawl of $82.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1344
		Withdrawal Agent WT1 issued withdrawawl of $88.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1347
		Withdrawal Agent WT10 issued withdrawawl of $98.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1353
		Withdrawal Agent WT1 issued withdrawawl of $84.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1357
		Withdrawal Agent WT9 issued withdrawawl of $93.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1358
		Withdrawal Agent WT7 issued withdrawawl of $85.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1359
Depositor Agent DT4 issued deposit of $494.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1361
		Withdrawal Agent WT6 issued withdrawawl of $90.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1365
		Withdrawal Agent WT1 issued withdrawawl of $93.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1367
		Withdrawal Agent WT5 issued withdrawawl of $76.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1368
Depositor Agent DT2 issued deposit of $366.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1371
		Withdrawal Agent WT8 issued withdrawawl of $91.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1372
Depositor Agent DT3 issued deposit of $367.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1373
		Withdrawal Agent WT7 issued withdrawawl of $82.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1376
		Withdrawal Agent WT2 issued withdrawawl of $89.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1385
		Withdrawal Agent WT8 issued withdrawawl of $83.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1389
Depositor Agent DT2 issued deposit of $485.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1394
Depositor Agent DT4 issued deposit of $443.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1395
		Withdrawal Agent WT10 issued withdrawawl of $92.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1396
		Withdrawal Agent WT7 issued withdrawawl of $80.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1399
		Withdrawal Agent WT1 issued withdrawawl of $86.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1401
		Withdrawal Agent WT7 issued withdrawawl of $87.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1404
		Withdrawal Agent WT3 issued withdrawawl of $90.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1410
		Withdrawal Agent WT6 issued withdrawawl of $87.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1411
		Withdrawal Agent WT10 issued withdrawawl of $91.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1412
		Withdrawal Agent WT1 issued withdrawawl of $89.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1423
		Withdrawal Agent WT8 issued withdrawawl of $77.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1426
		Withdrawal Agent WT10 issued withdrawawl of $98.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1432
Depositor Agent DT2 issued deposit of $488.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1442
		Withdrawal Agent WT9 issued withdrawawl of $86.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1443
		Withdrawal Agent WT8 issued withdrawawl of $78.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1444
		Withdrawal Agent WT2 issued withdrawawl of $91.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1446
		Withdrawal Agent WT1 issued withdrawawl of $89.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1448
Depositor Agent DT1 issued deposit of $487.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1450
		Withdrawal Agent WT2 issued withdrawawl of $92.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1451
		Withdrawal Agent WT7 issued withdrawawl of $81.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1458
Depositor Agent DT4 issued deposit of $405.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1460
		Withdrawal Agent WT5 issued withdrawawl of $95.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1463
		Withdrawal Agent WT10 issued withdrawawl of $86.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1466
		Withdrawal Agent WT10 issued withdrawawl of $97.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1479
		Withdrawal Agent WT1 issued withdrawawl of $94.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1480
		Withdrawal Agent WT5 issued withdrawawl of $92.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1483
Depositor Agent DT3 issued deposit of $472.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1494
		Withdrawal Agent WT9 issued withdrawawl of $85.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1495
Depositor Agent DT1 issued deposit of $409.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1500
		Withdrawal Agent WT7 issued withdrawawl of $90.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1502
		Withdrawal Agent WT6 issued withdrawawl of $92.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1508
		Withdrawal Agent WT2 issued withdrawawl of $95.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1509
		Withdrawal Agent WT1 issued withdrawawl of $95.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1514
		Withdrawal Agent WT8 issued withdrawawl of $94.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1515
		Withdrawal Agent WT9 issued withdrawawl of $96.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1518
		Withdrawal Agent WT9 issued withdrawawl of $99.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1526
Depositor Agent DT4 issued deposit of $431.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1527
		Withdrawal Agent WT10 issued withdrawawl of $76.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1528
Depositor Agent DT5 issued deposit of $494.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1536
		Withdrawal Agent WT8 issued withdrawawl of $83.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1537
		Withdrawal Agent WT9 issued withdrawawl of $91.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1538
		Withdrawal Agent WT2 issued withdrawawl of $77.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1539
Depositor Agent DT3 issued deposit of $453.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1552
		Withdrawal Agent WT7 issued withdrawawl of $90.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1561
		Withdrawal Agent WT2 issued withdrawawl of $77.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1563
		Withdrawal Agent WT2 issued withdrawawl of $85.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1574
		Withdrawal Agent WT9 issued withdrawawl of $78.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1584
		Withdrawal Agent WT1 issued withdrawawl of $95.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1587
Depositor Agent DT3 issued deposit of $474.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1594
		Withdrawal Agent WT10 issued withdrawawl of $92.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1596
		Withdrawal Agent WT3 issued withdrawawl of $90.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1597
		Withdrawal Agent WT5 issued withdrawawl of $82.00 at: 13/02/2024 19:21:04 EST	Transaction Number: 1599
Depositor Agent DT4 issued deposit of $497.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1607
		Withdrawal Agent WT3 issued withdrawawl of $85.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1609
		Withdrawal Agent WT5 issued withdrawawl of $83.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1612
		Withdrawal Agent WT7 issued withdrawawl of $91.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1614
Depositor Agent DT3 issued deposit of $418.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1617
		Withdrawal Agent WT1 issued withdrawawl of $79.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1619
		Withdrawal Agent WT10 issued withdrawawl of $90.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1621
		Withdrawal Agent WT7 issued withdrawawl of $90.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1623
		Withdrawal Agent WT5 issued withdrawawl of $82.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1624
Depositor Agent DT1 issued deposit of $369.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1625
		Withdrawal Agent WT3 issued withdrawawl of $92.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1626
		Withdrawal Agent WT1 issued withdrawawl of $80.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1630
		Withdrawal Agent WT1 issued withdrawawl of $81.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1640
		Withdrawal Agent WT4 issued withdrawawl of $84.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1642
Depositor Agent DT3 issued deposit of $412.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1643
		Withdrawal Agent WT2 issued withdrawawl of $98.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1646
		Withdrawal Agent WT3 issued withdrawawl of $84.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1647
		Withdrawal Agent WT10 issued withdrawawl of $93.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1648
Depositor Agent DT5 issued deposit of $467.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1652
		Withdrawal Agent WT8 issued withdrawawl of $97.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1653
		Withdrawal Agent WT3 issued withdrawawl of $78.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1654
		Withdrawal Agent WT5 issued withdrawawl of $97.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1656
		Withdrawal Agent WT6 issued withdrawawl of $95.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1657
		Withdrawal Agent WT1 issued withdrawawl of $83.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1659
Depositor Agent DT1 issued deposit of $451.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1662
		Withdrawal Agent WT4 issued withdrawawl of $88.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1666
		Withdrawal Agent WT3 issued withdrawawl of $86.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1667
		Withdrawal Agent WT6 issued withdrawawl of $97.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1670
		Withdrawal Agent WT9 issued withdrawawl of $93.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1678
		Withdrawal Agent WT4 issued withdrawawl of $79.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1683
		Withdrawal Agent WT7 issued withdrawawl of $79.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1688
		Withdrawal Agent WT2 issued withdrawawl of $96.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1689
		Withdrawal Agent WT9 issued withdrawawl of $92.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1691
		Withdrawal Agent WT5 issued withdrawawl of $91.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1695
		Withdrawal Agent WT8 issued withdrawawl of $92.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1696
Depositor Agent DT1 issued deposit of $476.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1698
		Withdrawal Agent WT10 issued withdrawawl of $81.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1701
		Withdrawal Agent WT1 issued withdrawawl of $98.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1703
		Withdrawal Agent WT3 issued withdrawawl of $96.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1708
		Withdrawal Agent WT6 issued withdrawawl of $85.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1709
		Withdrawal Agent WT3 issued withdrawawl of $87.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1718
		Withdrawal Agent WT6 issued withdrawawl of $87.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1723
		Withdrawal Agent WT2 issued withdrawawl of $76.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1727
		Withdrawal Agent WT8 issued withdrawawl of $84.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1728
		Withdrawal Agent WT10 issued withdrawawl of $87.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1729
Depositor Agent DT5 issued deposit of $479.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1738
		Withdrawal Agent WT4 issued withdrawawl of $87.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1741
		Withdrawal Agent WT1 issued withdrawawl of $77.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1742
		Withdrawal Agent WT3 issued withdrawawl of $84.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1743
Depositor Agent DT4 issued deposit of $428.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1750
		Withdrawal Agent WT3 issued withdrawawl of $86.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1751
Depositor Agent DT1 issued deposit of $427.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1756
		Withdrawal Agent WT4 issued withdrawawl of $98.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1758
Depositor Agent DT5 issued deposit of $355.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1761
		Withdrawal Agent WT1 issued withdrawawl of $79.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1764
		Withdrawal Agent WT3 issued withdrawawl of $92.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1767
		Withdrawal Agent WT9 issued withdrawawl of $86.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1773
		Withdrawal Agent WT8 issued withdrawawl of $92.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1774
		Withdrawal Agent WT2 issued withdrawawl of $84.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1775
Depositor Agent DT5 issued deposit of $438.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1776
		Withdrawal Agent WT5 issued withdrawawl of $76.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1779
		Withdrawal Agent WT4 issued withdrawawl of $96.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1783
		Withdrawal Agent WT7 issued withdrawawl of $90.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1795
		Withdrawal Agent WT3 issued withdrawawl of $91.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1805
		Withdrawal Agent WT2 issued withdrawawl of $78.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1806
		Withdrawal Agent WT7 issued withdrawawl of $96.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1810
		Withdrawal Agent WT4 issued withdrawawl of $93.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1814
Depositor Agent DT1 issued deposit of $467.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1816
		Withdrawal Agent WT10 issued withdrawawl of $85.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1817
		Withdrawal Agent WT5 issued withdrawawl of $95.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1823
		Withdrawal Agent WT5 issued withdrawawl of $81.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1831
		Withdrawal Agent WT8 issued withdrawawl of $90.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1835
		Withdrawal Agent WT1 issued withdrawawl of $84.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1837
		Withdrawal Agent WT4 issued withdrawawl of $98.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1845
		Withdrawal Agent WT9 issued withdrawawl of $92.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1852
Depositor Agent DT4 issued deposit of $453.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1853
		Withdrawal Agent WT5 issued withdrawawl of $89.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1855
		Withdrawal Agent WT8 issued withdrawawl of $81.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1857
		Withdrawal Agent WT6 issued withdrawawl of $90.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1859
		Withdrawal Agent WT10 issued withdrawawl of $81.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1870
		Withdrawal Agent WT2 issued withdrawawl of $96.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1872
Depositor Agent DT2 issued deposit of $408.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1874
		Withdrawal Agent WT5 issued withdrawawl of $81.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1875
		Withdrawal Agent WT7 issued withdrawawl of $95.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1876
		Withdrawal Agent WT1 issued withdrawawl of $80.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1877
Depositor Agent DT4 issued deposit of $492.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1878
		Withdrawal Agent WT1 issued withdrawawl of $77.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1885
		Withdrawal Agent WT5 issued withdrawawl of $99.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1886
		Withdrawal Agent WT4 issued withdrawawl of $92.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1893
		Withdrawal Agent WT5 issued withdrawawl of $93.00 at: 13/02/2024 19:21:05 EST	Transaction Number: 1894
		Withdrawal Agent WT7 issued withdrawawl of $86.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1900
Depositor Agent DT5 issued deposit of $472.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1907
		Withdrawal Agent WT3 issued withdrawawl of $81.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1908
		Withdrawal Agent WT7 issued withdrawawl of $89.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1912
Depositor Agent DT3 issued deposit of $382.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1913
		Withdrawal Agent WT6 issued withdrawawl of $95.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1919
		Withdrawal Agent WT6 issued withdrawawl of $80.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1923
		Withdrawal Agent WT3 issued withdrawawl of $87.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1926
		Withdrawal Agent WT4 issued withdrawawl of $85.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1929
		Withdrawal Agent WT4 issued withdrawawl of $95.00 at: 13/02/2024 19:21:06 EST	Transaction Number: 1934
